"id","courses_id","availability_id","time_start","time_end","spots","pontifex_id","spots_taken","created_at","updated_at"
41559,24,2629,"10:00:00","11:00:00",13,25153,"","","2020-10-05 16:00:10"
41560,24,2630,"16:00:00","17:00:00",13,25278,"","","2020-10-05 16:00:10"
41561,24,2631,"19:00:00","20:00:00",13,25333,"","","2020-10-05 16:00:10"
41562,24,2632,"16:00:00","17:00:00",10,25129,"","","2020-10-05 16:00:10"
41563,24,2633,"16:00:00","17:00:00",13,25280,"","","2020-10-05 16:00:10"
41564,24,2634,"19:00:00","20:00:00",13,25336,"","","2020-10-05 16:00:10"
41565,24,2635,"16:00:00","17:00:00",13,25282,"","","2020-10-05 16:00:10"
41566,24,2636,"10:00:00","11:00:00",13,25154,"","","2020-10-05 16:00:10"
41567,24,2637,"16:00:00","17:00:00",13,25284,"","","2020-10-05 16:00:10"
41568,24,2638,"19:00:00","20:00:00",13,25339,"","","2020-10-05 16:00:10"
41569,24,2639,"16:00:00","17:00:00",13,25286,"","","2020-10-05 16:00:10"
41570,24,2640,"19:00:00","20:00:00",13,25343,"","","2020-10-05 16:00:10"
41571,24,2641,"16:00:00","17:00:00",13,25288,"","","2020-10-05 16:00:10"
41572,24,2642,"10:00:00","11:00:00",13,25155,"","","2020-10-05 16:00:10"
41573,24,2643,"16:00:00","17:00:00",13,25290,"","","2020-10-05 16:00:10"
41574,24,2644,"19:00:00","20:00:00",13,25346,"","","2020-10-05 16:00:10"
41575,24,2645,"16:00:00","17:00:00",13,25292,"","","2020-10-05 16:00:10"
41576,24,2646,"19:00:00","20:00:00",16,25136,"","","2020-10-05 16:00:10"
41577,24,2647,"19:00:00","20:00:00",13,25350,"","","2020-10-05 16:00:10"
41578,24,2648,"16:00:00","17:00:00",13,25294,"","","2020-10-05 16:00:10"
41579,24,2649,"10:00:00","11:00:00",13,25156,"","","2020-10-05 16:00:10"
41580,24,2650,"16:00:00","17:00:00",13,25296,"","","2020-10-05 16:00:10"
41581,24,2651,"19:00:00","20:00:00",13,25353,"","","2020-10-05 16:00:10"
41582,24,2652,"16:00:00","17:00:00",13,25299,"","","2020-10-05 16:00:10"
41583,24,2653,"16:00:00","17:00:00",10,25130,"","","2020-10-05 16:00:10"
41584,24,2654,"19:00:00","20:00:00",13,25356,"","","2020-10-05 16:00:10"
41585,24,2655,"16:00:00","17:00:00",13,25302,"","","2020-10-05 16:00:10"
41586,24,2656,"10:00:00","11:00:00",13,25157,"","","2020-10-05 16:00:10"
41587,24,2657,"16:00:00","17:00:00",13,25305,"","","2020-10-05 16:00:11"
41588,24,2658,"19:00:00","20:00:00",13,25359,"","","2020-10-05 16:00:11"
41589,24,2659,"16:00:00","17:00:00",13,25308,"","","2020-10-05 16:00:11"
41590,24,2660,"19:00:00","20:00:00",13,25362,"","","2020-10-05 16:00:11"
41591,24,2661,"16:00:00","17:00:00",13,25311,"","","2020-10-05 16:00:11"
41592,24,2662,"10:00:00","11:00:00",13,25158,"","","2020-10-05 16:00:11"
41593,24,2663,"16:00:00","17:00:00",13,25314,"","","2020-10-05 16:00:11"
41594,24,2664,"19:00:00","20:00:00",13,25365,"","","2020-10-05 16:00:11"
41595,24,2665,"16:00:00","17:00:00",13,25317,"","","2020-10-05 16:00:11"
41596,24,2666,"19:00:00","20:00:00",13,25368,"","","2020-10-05 16:00:11"
41597,24,2667,"16:00:00","17:00:00",13,25320,"","","2020-10-05 16:00:11"
41598,24,2668,"10:00:00","11:00:00",13,25159,"","","2020-10-05 16:00:11"
41599,24,2669,"16:00:00","17:00:00",13,25323,"","","2020-10-05 16:00:11"
41600,24,2670,"19:00:00","20:00:00",13,25371,"","","2020-10-05 16:00:11"
41601,24,2671,"16:00:00","17:00:00",13,25325,"","","2020-10-05 16:00:11"
41602,24,2672,"19:00:00","20:00:00",16,25137,"","","2020-10-05 16:00:11"
41603,24,2673,"19:00:00","20:00:00",13,25374,"","","2020-10-05 16:00:11"
41604,24,2674,"10:00:00","11:00:00",13,25160,"","","2020-10-05 16:00:11"
41605,24,2675,"19:00:00","20:00:00",13,25377,"","","2020-10-05 16:00:11"
41606,24,2676,"16:00:00","17:00:00",13,25328,"","","2020-10-05 16:00:11"
41607,24,2677,"19:00:00","20:00:00",13,25379,"","","2020-10-05 16:00:11"
41608,24,2678,"16:00:00","17:00:00",13,25331,"","","2020-10-05 16:00:11"
41609,24,2679,"10:00:00","11:00:00",13,25161,"","","2020-10-05 16:00:11"
41610,24,2680,"16:00:00","17:00:00",13,25334,"","","2020-10-05 16:00:11"
41611,24,2681,"19:00:00","20:00:00",13,25381,"","","2020-10-05 16:00:11"
41612,24,2682,"16:00:00","17:00:00",13,25337,"","","2020-10-05 16:00:11"
41613,24,2683,"19:00:00","20:00:00",13,25383,"","","2020-10-05 16:00:11"
41614,24,2684,"16:00:00","17:00:00",13,25340,"","","2020-10-05 16:00:11"
41615,24,2685,"10:00:00","11:00:00",13,25162,"","","2020-10-05 16:00:11"
41616,24,2686,"16:00:00","17:00:00",13,25342,"","","2020-10-05 16:00:11"
41617,24,2687,"16:00:00","17:00:00",10,25131,"","","2020-10-05 16:00:11"
41618,24,2688,"19:00:00","20:00:00",13,25385,"","","2020-10-05 16:00:11"
41619,24,2689,"16:00:00","17:00:00",13,25345,"","","2020-10-05 16:00:11"
41620,24,2690,"19:00:00","20:00:00",13,25387,"","","2020-10-05 16:00:11"
41621,24,2691,"16:00:00","17:00:00",13,25348,"","","2020-10-05 16:00:12"
41622,24,2692,"10:00:00","11:00:00",13,25163,"","","2020-10-05 16:00:12"
41623,24,2693,"16:00:00","17:00:00",13,25351,"","","2020-10-05 16:00:12"
41624,24,2694,"16:00:00","17:00:00",13,25354,"","","2020-10-05 16:00:12"
41625,24,2695,"19:00:00","20:00:00",16,25138,"","","2020-10-05 16:00:12"
41626,24,2696,"19:00:00","20:00:00",13,25389,"","","2020-10-05 16:00:12"
41627,24,2697,"16:00:00","17:00:00",13,25357,"","","2020-10-05 16:00:12"
41628,24,2698,"10:00:00","11:00:00",13,25164,"","","2020-10-05 16:00:12"
41629,24,2699,"16:00:00","17:00:00",13,25360,"","","2020-10-05 16:00:12"
41630,24,2700,"19:00:00","20:00:00",13,25391,"","","2020-10-05 16:00:12"
41631,24,2701,"16:00:00","17:00:00",10,25132,"","","2020-10-05 16:00:12"
41632,24,2702,"19:00:00","20:00:00",13,25393,"","","2020-10-05 16:00:12"
41633,24,2703,"16:00:00","17:00:00",13,25364,"","","2020-10-05 16:00:12"
41634,24,2704,"10:00:00","11:00:00",13,25165,"","","2020-10-05 16:00:12"
41635,24,2705,"16:00:00","17:00:00",13,25367,"","","2020-10-05 16:00:12"
41636,24,2706,"19:00:00","20:00:00",13,25395,"","","2020-10-05 16:00:12"
41637,24,2707,"16:00:00","17:00:00",13,25370,"","","2020-10-05 16:00:12"
41638,24,2708,"16:00:00","17:00:00",13,25373,"","","2020-10-05 16:00:12"
41639,24,2709,"10:00:00","11:00:00",13,25166,"","","2020-10-05 16:00:12"
41640,24,2710,"16:00:00","17:00:00",13,25376,"","","2020-10-05 16:00:12"
41641,24,2711,"19:00:00","20:00:00",13,25397,"","","2020-10-05 16:00:12"
41642,24,2712,"16:00:00","17:00:00",13,25378,"","","2020-10-05 16:00:12"
41643,24,2713,"19:00:00","20:00:00",13,25399,"","","2020-10-05 16:00:12"
41644,24,2714,"16:00:00","17:00:00",13,25380,"","","2020-10-05 16:00:12"
41645,24,2715,"10:00:00","11:00:00",13,25167,"","","2020-10-05 16:00:12"
41646,24,2716,"19:00:00","20:00:00",13,25401,"","","2020-10-05 16:00:12"
41647,24,2717,"16:00:00","17:00:00",13,25382,"","","2020-10-05 16:00:12"
41648,24,2718,"19:00:00","20:00:00",16,25139,"","","2020-10-05 16:00:12"
41649,24,2719,"19:00:00","20:00:00",13,25403,"","","2020-10-05 16:00:12"
41650,24,2720,"16:00:00","17:00:00",13,25384,"","","2020-10-05 16:00:12"
41651,24,2721,"10:00:00","11:00:00",13,25168,"","","2020-10-05 16:00:12"
41652,24,2722,"16:00:00","17:00:00",13,25386,"","","2020-10-05 16:00:12"
41653,24,2723,"19:00:00","20:00:00",13,25404,"","","2020-10-05 16:00:12"
41654,24,2724,"16:00:00","17:00:00",13,25388,"","","2020-10-05 16:00:12"
41655,24,2725,"19:00:00","20:00:00",13,25406,"","","2020-10-05 16:00:12"
41656,24,2726,"16:00:00","17:00:00",13,25390,"","","2020-10-05 16:00:13"
41657,24,2727,"10:00:00","11:00:00",13,25169,"","","2020-10-05 16:00:13"
41658,24,2728,"16:00:00","17:00:00",13,25392,"","","2020-10-05 16:00:13"
41659,24,2729,"19:00:00","20:00:00",13,25408,"","","2020-10-05 16:00:13"
41660,24,2730,"16:00:00","17:00:00",13,25394,"","","2020-10-05 16:00:13"
41661,24,2731,"19:00:00","20:00:00",13,25411,"","","2020-10-05 16:00:13"
41662,24,2732,"16:00:00","17:00:00",13,25396,"","","2020-10-05 16:00:13"
41663,24,2733,"10:00:00","11:00:00",13,25170,"","","2020-10-05 16:00:13"
41664,24,2734,"16:00:00","17:00:00",13,25398,"","","2020-10-05 16:00:13"
41665,24,2735,"19:00:00","20:00:00",13,25413,"","","2020-10-05 16:00:13"
41666,24,2736,"16:00:00","17:00:00",13,25400,"","","2020-10-05 16:00:13"
41667,24,2737,"16:00:00","17:00:00",10,25133,"","","2020-10-05 16:00:13"
41668,24,2738,"19:00:00","20:00:00",13,25414,"","","2020-10-05 16:00:13"
41669,24,2739,"16:00:00","17:00:00",13,25402,"","","2020-10-05 16:00:13"
41670,24,2740,"10:00:00","11:00:00",13,25171,"","","2020-10-05 16:00:13"
41671,24,2741,"16:00:00","17:00:00",13,25405,"","","2020-10-05 16:00:13"
41672,24,2742,"19:00:00","20:00:00",13,25415,"","","2020-10-05 16:00:13"
41673,24,2743,"16:00:00","17:00:00",13,25407,"","","2020-10-05 16:00:13"
41674,24,2744,"19:00:00","20:00:00",16,25140,"","","2020-10-05 16:00:13"
41675,24,2745,"19:00:00","20:00:00",13,25416,"","","2020-10-05 16:00:13"
41676,24,2746,"16:00:00","17:00:00",13,25409,"","","2020-10-05 16:00:13"
41677,24,2747,"10:00:00","11:00:00",13,25172,"","","2020-10-05 16:00:13"
41678,24,2748,"16:00:00","17:00:00",13,25410,"","","2020-10-05 16:00:13"
41679,24,2749,"19:00:00","20:00:00",13,25417,"","","2020-10-05 16:00:13"
41680,24,2750,"16:00:00","17:00:00",13,25412,"","","2020-10-05 16:00:13"
41681,24,2751,"19:00:00","20:00:00",16,25141,"","","2020-10-05 16:00:13"
41683,25,2590,"10:00:00","11:00:00",13,25147,"","","2020-10-05 16:00:08"
41684,25,2591,"16:00:00","17:00:00",13,25239,"","","2020-10-05 16:00:09"
41685,25,2592,"19:00:00","20:00:00",13,25297,"","","2020-10-05 16:00:09"
41686,25,2593,"16:00:00","17:00:00",13,25241,"","","2020-10-05 16:00:09"
41687,25,2594,"19:00:00","20:00:00",16,25134,"","","2020-10-05 16:00:09"
41688,25,2595,"19:00:00","20:00:00",13,25300,"","","2020-10-05 16:00:09"
41689,25,2596,"16:00:00","17:00:00",13,25243,"","","2020-10-05 16:00:09"
41690,25,2597,"10:00:00","11:00:00",13,25148,"","","2020-10-05 16:00:09"
41691,25,2598,"16:00:00","17:00:00",13,25245,"","","2020-10-05 16:00:09"
41692,25,2599,"19:00:00","20:00:00",13,25303,"","","2020-10-05 16:00:09"
41693,25,2600,"16:00:00","17:00:00",13,25247,"","","2020-10-05 16:00:09"
41694,25,2601,"19:00:00","20:00:00",13,25306,"","","2020-10-05 16:00:09"
41695,25,2602,"16:00:00","17:00:00",13,25249,"","","2020-10-05 16:00:09"
41696,25,2603,"10:00:00","11:00:00",13,25149,"","","2020-10-05 16:00:09"
41697,25,2604,"16:00:00","17:00:00",13,25251,"","","2020-10-05 16:00:09"
41698,25,2605,"19:00:00","20:00:00",13,25309,"","","2020-10-05 16:00:09"
41699,25,2606,"16:00:00","17:00:00",13,25253,"","","2020-10-05 16:00:09"
41700,25,2607,"19:00:00","20:00:00",13,25312,"","","2020-10-05 16:00:09"
41701,25,2608,"16:00:00","17:00:00",10,25128,"","","2020-10-05 16:00:09"
41702,25,2609,"16:00:00","17:00:00",13,25256,"","","2020-10-05 16:00:09"
41703,25,2610,"10:00:00","11:00:00",13,25150,"","","2020-10-05 16:00:09"
41704,25,2611,"16:00:00","17:00:00",13,25260,"","","2020-10-05 16:00:09"
41705,25,2612,"19:00:00","20:00:00",13,25315,"","","2020-10-05 16:00:09"
41706,25,2613,"16:00:00","17:00:00",13,25262,"","","2020-10-05 16:00:09"
41707,25,2614,"19:00:00","20:00:00",13,25318,"","","2020-10-05 16:00:09"
41708,25,2615,"16:00:00","17:00:00",13,25264,"","","2020-10-05 16:00:09"
41709,25,2616,"10:00:00","11:00:00",13,25151,"","","2020-10-05 16:00:09"
41710,25,2617,"16:00:00","17:00:00",13,25266,"","","2020-10-05 16:00:09"
41711,25,2618,"19:00:00","20:00:00",13,25321,"","","2020-10-05 16:00:09"
41712,25,2619,"16:00:00","17:00:00",13,25268,"","","2020-10-05 16:00:09"
41713,25,2620,"19:00:00","20:00:00",16,25135,"","","2020-10-05 16:00:09"
41714,25,2621,"19:00:00","20:00:00",13,25324,"","","2020-10-05 16:00:09"
41715,25,2622,"16:00:00","17:00:00",13,25270,"","","2020-10-05 16:00:09"
41716,25,2623,"10:00:00","11:00:00",13,25152,"","","2020-10-05 16:00:09"
41717,25,2624,"16:00:00","17:00:00",13,25272,"","","2020-10-05 16:00:09"
41718,25,2625,"19:00:00","20:00:00",13,25327,"","","2020-10-05 16:00:10"
41719,25,2626,"16:00:00","17:00:00",13,25274,"","","2020-10-05 16:00:10"
41720,25,2627,"19:00:00","20:00:00",13,25330,"","","2020-10-05 16:00:10"
41721,25,2628,"16:00:00","17:00:00",13,25276,"","","2020-10-05 16:00:10"
41722,25,2629,"10:00:00","11:00:00",13,25153,"","","2020-10-05 16:00:10"
41723,25,2630,"16:00:00","17:00:00",13,25278,"","","2020-10-05 16:00:10"
41724,25,2631,"19:00:00","20:00:00",13,25333,"","","2020-10-05 16:00:10"
41725,25,2632,"16:00:00","17:00:00",10,25129,"","","2020-10-05 16:00:10"
41726,25,2633,"16:00:00","17:00:00",13,25280,"","","2020-10-05 16:00:10"
41727,25,2634,"19:00:00","20:00:00",13,25336,"","","2020-10-05 16:00:10"
41728,25,2635,"16:00:00","17:00:00",13,25282,"","","2020-10-05 16:00:10"
41729,25,2636,"10:00:00","11:00:00",13,25154,"","","2020-10-05 16:00:10"
41730,25,2637,"16:00:00","17:00:00",13,25284,"","","2020-10-05 16:00:10"
41731,25,2638,"19:00:00","20:00:00",13,25339,"","","2020-10-05 16:00:10"
41732,25,2639,"16:00:00","17:00:00",13,25286,"","","2020-10-05 16:00:10"
41733,25,2640,"19:00:00","20:00:00",13,25343,"","","2020-10-05 16:00:10"
41734,25,2641,"16:00:00","17:00:00",13,25288,"","","2020-10-05 16:00:10"
41735,25,2642,"10:00:00","11:00:00",13,25155,"","","2020-10-05 16:00:10"
41736,25,2643,"16:00:00","17:00:00",13,25290,"","","2020-10-05 16:00:10"
41737,25,2644,"19:00:00","20:00:00",13,25346,"","","2020-10-05 16:00:10"
41738,25,2645,"16:00:00","17:00:00",13,25292,"","","2020-10-05 16:00:10"
41739,25,2646,"19:00:00","20:00:00",16,25136,"","","2020-10-05 16:00:10"
41740,25,2647,"19:00:00","20:00:00",13,25350,"","","2020-10-05 16:00:10"
41741,25,2648,"16:00:00","17:00:00",13,25294,"","","2020-10-05 16:00:10"
41742,25,2649,"10:00:00","11:00:00",13,25156,"","","2020-10-05 16:00:10"
41743,25,2650,"16:00:00","17:00:00",13,25296,"","","2020-10-05 16:00:10"
41744,25,2651,"19:00:00","20:00:00",13,25353,"","","2020-10-05 16:00:10"
41745,25,2652,"16:00:00","17:00:00",13,25299,"","","2020-10-05 16:00:10"
41746,25,2653,"16:00:00","17:00:00",10,25130,"","","2020-10-05 16:00:10"
41747,25,2654,"19:00:00","20:00:00",13,25356,"","","2020-10-05 16:00:10"
41748,25,2655,"16:00:00","17:00:00",13,25302,"","","2020-10-05 16:00:10"
41749,25,2656,"10:00:00","11:00:00",13,25157,"","","2020-10-05 16:00:10"
41750,25,2657,"16:00:00","17:00:00",13,25305,"","","2020-10-05 16:00:11"
41751,25,2658,"19:00:00","20:00:00",13,25359,"","","2020-10-05 16:00:11"
41752,25,2659,"16:00:00","17:00:00",13,25308,"","","2020-10-05 16:00:11"
41753,25,2660,"19:00:00","20:00:00",13,25362,"","","2020-10-05 16:00:11"
41754,25,2661,"16:00:00","17:00:00",13,25311,"","","2020-10-05 16:00:11"
41755,25,2662,"10:00:00","11:00:00",13,25158,"","","2020-10-05 16:00:11"
41756,25,2663,"16:00:00","17:00:00",13,25314,"","","2020-10-05 16:00:11"
41757,25,2664,"19:00:00","20:00:00",13,25365,"","","2020-10-05 16:00:11"
41758,25,2665,"16:00:00","17:00:00",13,25317,"","","2020-10-05 16:00:11"
41759,25,2666,"19:00:00","20:00:00",13,25368,"","","2020-10-05 16:00:11"
41760,25,2667,"16:00:00","17:00:00",13,25320,"","","2020-10-05 16:00:11"
41761,25,2668,"10:00:00","11:00:00",13,25159,"","","2020-10-05 16:00:11"
41762,25,2669,"16:00:00","17:00:00",13,25323,"","","2020-10-05 16:00:11"
41763,25,2670,"19:00:00","20:00:00",13,25371,"","","2020-10-05 16:00:11"
41764,25,2671,"16:00:00","17:00:00",13,25325,"","","2020-10-05 16:00:11"
41765,25,2672,"19:00:00","20:00:00",16,25137,"","","2020-10-05 16:00:11"
41766,25,2673,"19:00:00","20:00:00",13,25374,"","","2020-10-05 16:00:11"
41767,25,2674,"10:00:00","11:00:00",13,25160,"","","2020-10-05 16:00:11"
41768,25,2675,"19:00:00","20:00:00",13,25377,"","","2020-10-05 16:00:11"
41769,25,2676,"16:00:00","17:00:00",13,25328,"","","2020-10-05 16:00:11"
41770,25,2677,"19:00:00","20:00:00",13,25379,"","","2020-10-05 16:00:11"
41771,25,2678,"16:00:00","17:00:00",13,25331,"","","2020-10-05 16:00:11"
41772,25,2679,"10:00:00","11:00:00",13,25161,"","","2020-10-05 16:00:11"
41773,25,2680,"16:00:00","17:00:00",13,25334,"","","2020-10-05 16:00:11"
41774,25,2681,"19:00:00","20:00:00",13,25381,"","","2020-10-05 16:00:11"
41775,25,2682,"16:00:00","17:00:00",13,25337,"","","2020-10-05 16:00:11"
41776,25,2683,"19:00:00","20:00:00",13,25383,"","","2020-10-05 16:00:11"
41777,25,2684,"16:00:00","17:00:00",13,25340,"","","2020-10-05 16:00:11"
41778,25,2685,"10:00:00","11:00:00",13,25162,"","","2020-10-05 16:00:11"
41779,25,2686,"16:00:00","17:00:00",13,25342,"","","2020-10-05 16:00:11"
41780,25,2687,"16:00:00","17:00:00",10,25131,"","","2020-10-05 16:00:11"
41781,25,2688,"19:00:00","20:00:00",13,25385,"","","2020-10-05 16:00:11"
41782,25,2689,"16:00:00","17:00:00",13,25345,"","","2020-10-05 16:00:11"
41783,25,2690,"19:00:00","20:00:00",13,25387,"","","2020-10-05 16:00:11"
41784,25,2691,"16:00:00","17:00:00",13,25348,"","","2020-10-05 16:00:12"
41785,25,2692,"10:00:00","11:00:00",13,25163,"","","2020-10-05 16:00:12"
41786,25,2693,"16:00:00","17:00:00",13,25351,"","","2020-10-05 16:00:12"
41787,25,2694,"16:00:00","17:00:00",13,25354,"","","2020-10-05 16:00:12"
41788,25,2695,"19:00:00","20:00:00",16,25138,"","","2020-10-05 16:00:12"
41789,25,2696,"19:00:00","20:00:00",13,25389,"","","2020-10-05 16:00:12"
41790,25,2697,"16:00:00","17:00:00",13,25357,"","","2020-10-05 16:00:12"
41791,25,2698,"10:00:00","11:00:00",13,25164,"","","2020-10-05 16:00:12"
41792,25,2699,"16:00:00","17:00:00",13,25360,"","","2020-10-05 16:00:12"
41793,25,2700,"19:00:00","20:00:00",13,25391,"","","2020-10-05 16:00:12"
41794,25,2701,"16:00:00","17:00:00",10,25132,"","","2020-10-05 16:00:12"
41795,25,2702,"19:00:00","20:00:00",13,25393,"","","2020-10-05 16:00:12"
41796,25,2703,"16:00:00","17:00:00",13,25364,"","","2020-10-05 16:00:12"
41797,25,2704,"10:00:00","11:00:00",13,25165,"","","2020-10-05 16:00:12"
41798,25,2705,"16:00:00","17:00:00",13,25367,"","","2020-10-05 16:00:12"
41799,25,2706,"19:00:00","20:00:00",13,25395,"","","2020-10-05 16:00:12"
41800,25,2707,"16:00:00","17:00:00",13,25370,"","","2020-10-05 16:00:12"
41801,25,2708,"16:00:00","17:00:00",13,25373,"","","2020-10-05 16:00:12"
41802,25,2709,"10:00:00","11:00:00",13,25166,"","","2020-10-05 16:00:12"
41803,25,2710,"16:00:00","17:00:00",13,25376,"","","2020-10-05 16:00:12"
41804,25,2711,"19:00:00","20:00:00",13,25397,"","","2020-10-05 16:00:12"
41805,25,2712,"16:00:00","17:00:00",13,25378,"","","2020-10-05 16:00:12"
41806,25,2713,"19:00:00","20:00:00",13,25399,"","","2020-10-05 16:00:12"
41807,25,2714,"16:00:00","17:00:00",13,25380,"","","2020-10-05 16:00:12"
41808,25,2715,"10:00:00","11:00:00",13,25167,"","","2020-10-05 16:00:12"
41809,25,2716,"19:00:00","20:00:00",13,25401,"","","2020-10-05 16:00:12"
41810,25,2717,"16:00:00","17:00:00",13,25382,"","","2020-10-05 16:00:12"
41811,25,2718,"19:00:00","20:00:00",16,25139,"","","2020-10-05 16:00:12"
41812,25,2719,"19:00:00","20:00:00",13,25403,"","","2020-10-05 16:00:12"
41813,25,2720,"16:00:00","17:00:00",13,25384,"","","2020-10-05 16:00:12"
41814,25,2721,"10:00:00","11:00:00",13,25168,"","","2020-10-05 16:00:12"
41815,25,2722,"16:00:00","17:00:00",13,25386,"","","2020-10-05 16:00:12"
41816,25,2723,"19:00:00","20:00:00",13,25404,"","","2020-10-05 16:00:12"
41817,25,2724,"16:00:00","17:00:00",13,25388,"","","2020-10-05 16:00:12"
41818,25,2725,"19:00:00","20:00:00",13,25406,"","","2020-10-05 16:00:12"
41819,25,2726,"16:00:00","17:00:00",13,25390,"","","2020-10-05 16:00:13"
41820,25,2727,"10:00:00","11:00:00",13,25169,"","","2020-10-05 16:00:13"
41821,25,2728,"16:00:00","17:00:00",13,25392,"","","2020-10-05 16:00:13"
41822,25,2729,"19:00:00","20:00:00",13,25408,"","","2020-10-05 16:00:13"
41823,25,2730,"16:00:00","17:00:00",13,25394,"","","2020-10-05 16:00:13"
41824,25,2731,"19:00:00","20:00:00",13,25411,"","","2020-10-05 16:00:13"
41825,25,2732,"16:00:00","17:00:00",13,25396,"","","2020-10-05 16:00:13"
41826,25,2733,"10:00:00","11:00:00",13,25170,"","","2020-10-05 16:00:13"
41827,25,2734,"16:00:00","17:00:00",13,25398,"","","2020-10-05 16:00:13"
41828,25,2735,"19:00:00","20:00:00",13,25413,"","","2020-10-05 16:00:13"
41829,25,2736,"16:00:00","17:00:00",13,25400,"","","2020-10-05 16:00:13"
41830,25,2737,"16:00:00","17:00:00",10,25133,"","","2020-10-05 16:00:13"
41831,25,2738,"19:00:00","20:00:00",13,25414,"","","2020-10-05 16:00:13"
41832,25,2739,"16:00:00","17:00:00",13,25402,"","","2020-10-05 16:00:13"
41833,25,2740,"10:00:00","11:00:00",13,25171,"","","2020-10-05 16:00:13"
41834,25,2741,"16:00:00","17:00:00",13,25405,"","","2020-10-05 16:00:13"
41835,25,2742,"19:00:00","20:00:00",13,25415,"","","2020-10-05 16:00:13"
41836,25,2743,"16:00:00","17:00:00",13,25407,"","","2020-10-05 16:00:13"
41837,25,2744,"19:00:00","20:00:00",16,25140,"","","2020-10-05 16:00:13"
41838,25,2745,"19:00:00","20:00:00",13,25416,"","","2020-10-05 16:00:13"
41839,25,2746,"16:00:00","17:00:00",13,25409,"","","2020-10-05 16:00:13"
41840,25,2747,"10:00:00","11:00:00",13,25172,"","","2020-10-05 16:00:13"
41841,25,2748,"16:00:00","17:00:00",13,25410,"","","2020-10-05 16:00:13"
41842,25,2749,"19:00:00","20:00:00",13,25417,"","","2020-10-05 16:00:13"
41843,25,2750,"16:00:00","17:00:00",13,25412,"","","2020-10-05 16:00:13"
41844,25,2751,"19:00:00","20:00:00",16,25141,"","","2020-10-05 16:00:13"
41846,31,2590,"10:00:00","11:00:00",13,25147,"","","2020-10-05 16:00:08"
41847,31,2591,"16:00:00","17:00:00",13,25239,"","","2020-10-05 16:00:09"
41848,31,2592,"19:00:00","20:00:00",13,25297,"","","2020-10-05 16:00:09"
41849,31,2593,"16:00:00","17:00:00",13,25241,"","","2020-10-05 16:00:09"
41850,31,2594,"19:00:00","20:00:00",16,25134,"","","2020-10-05 16:00:09"
41851,31,2595,"19:00:00","20:00:00",13,25300,"","","2020-10-05 16:00:09"
41852,31,2596,"16:00:00","17:00:00",13,25243,"","","2020-10-05 16:00:09"
41853,31,2597,"10:00:00","11:00:00",13,25148,"","","2020-10-05 16:00:09"
41854,31,2598,"16:00:00","17:00:00",13,25245,"","","2020-10-05 16:00:09"
41855,31,2599,"19:00:00","20:00:00",13,25303,"","","2020-10-05 16:00:09"
41856,31,2600,"16:00:00","17:00:00",13,25247,"","","2020-10-05 16:00:09"
41857,31,2601,"19:00:00","20:00:00",13,25306,"","","2020-10-05 16:00:09"
41858,31,2602,"16:00:00","17:00:00",13,25249,"","","2020-10-05 16:00:09"
41859,31,2603,"10:00:00","11:00:00",13,25149,"","","2020-10-05 16:00:09"
41860,31,2604,"16:00:00","17:00:00",13,25251,"","","2020-10-05 16:00:09"
41861,31,2605,"19:00:00","20:00:00",13,25309,"","","2020-10-05 16:00:09"
41862,31,2606,"16:00:00","17:00:00",13,25253,"","","2020-10-05 16:00:09"
41863,31,2607,"19:00:00","20:00:00",13,25312,"","","2020-10-05 16:00:09"
41864,31,2608,"16:00:00","17:00:00",10,25128,"","","2020-10-05 16:00:09"
41865,31,2609,"16:00:00","17:00:00",13,25256,"","","2020-10-05 16:00:09"
41866,31,2610,"10:00:00","11:00:00",13,25150,"","","2020-10-05 16:00:09"
41867,31,2611,"16:00:00","17:00:00",13,25260,"","","2020-10-05 16:00:09"
41868,31,2612,"19:00:00","20:00:00",13,25315,"","","2020-10-05 16:00:09"
41869,31,2613,"16:00:00","17:00:00",13,25262,"","","2020-10-05 16:00:09"
41870,31,2614,"19:00:00","20:00:00",13,25318,"","","2020-10-05 16:00:09"
41871,31,2615,"16:00:00","17:00:00",13,25264,"","","2020-10-05 16:00:09"
41872,31,2616,"10:00:00","11:00:00",13,25151,"","","2020-10-05 16:00:09"
41873,31,2617,"16:00:00","17:00:00",13,25266,"","","2020-10-05 16:00:09"
41874,31,2618,"19:00:00","20:00:00",13,25321,"","","2020-10-05 16:00:09"
41875,31,2619,"16:00:00","17:00:00",13,25268,"","","2020-10-05 16:00:09"
41876,31,2620,"19:00:00","20:00:00",16,25135,"","","2020-10-05 16:00:09"
41877,31,2621,"19:00:00","20:00:00",13,25324,"","","2020-10-05 16:00:09"
41878,31,2622,"16:00:00","17:00:00",13,25270,"","","2020-10-05 16:00:09"
41879,31,2623,"10:00:00","11:00:00",13,25152,"","","2020-10-05 16:00:09"
41880,31,2624,"16:00:00","17:00:00",13,25272,"","","2020-10-05 16:00:09"
41881,31,2625,"19:00:00","20:00:00",13,25327,"","","2020-10-05 16:00:10"
41882,31,2626,"16:00:00","17:00:00",13,25274,"","","2020-10-05 16:00:10"
41883,31,2627,"19:00:00","20:00:00",13,25330,"","","2020-10-05 16:00:10"
41884,31,2628,"16:00:00","17:00:00",13,25276,"","","2020-10-05 16:00:10"
